sale_id,date,service,price,promotion,quantity,revenue,cost,profit,region,age,gender,income,channel,payment_method
S00199,2023-01-20,Painting,1146.53,None,2,2293.06,1375.83,917.22,NJ,48.0,Male,80-120k,Online Booking,Mobile Pay
S00200,2023-01-20,HVAC Servicing,539.83,None,3,1619.48,971.69,647.79,NJ,26.0,Male,40-80k,Phone,Mobile Pay
S00201,2023-01-20,Gutter Cleaning,146.79,None,1,146.79,88.08,58.72,NJ,45.0,Female,80-120k,Online Booking,Cash
S00202,2023-01-20,Lawn Maintenance,346.25,None,1,346.25,207.75,138.5,NY,31.0,Non-binary,40-80k,Phone,Cash
S00203,2023-01-21,Lawn Maintenance,792.12,SPRING10,2,1425.81,950.54,475.27,NY,35.0,Male,80-120k,Online Booking,Debit Card
S00204,2023-01-21,Window Replacement,1162.57,SPRING10,1,1046.31,697.54,348.77,NY,36.0,Male,120k+,Phone,Mobile Pay
S00205,2023-01-21,Window Replacement,1376.5,REFERRAL20,1,1101.2,825.9,275.3,,27.0,Non-binary,80-120k,Online Booking,Mobile Pay
S00206,2023-01-21,Electrical Wiring,319.46,LOYALTY,1,255.57,191.68,63.89,WA,46.0,Non-binary,80-120k,Phone,Credit Card
S00207,2023-01-21,HVAC Servicing,931.16,REFERRAL20,1,744.93,558.7,186.23,NY,34.0,Female,120k+,Phone,Credit Card
S00208,2023-01-21,Plumbing Repair,667.66,SUMMER15,3,1702.53,1201.79,500.75,IL,21.0,Male,<40k,Walk-in,Mobile Pay
S00209,2023-01-21,Fence Repair,509.15,REFERRAL20,1,407.32,305.49,101.83,CA,48.0,Female,40-80k,Phone,Mobile Pay
S00210,2023-01-21,Gutter Cleaning,453.25,SPRING10,2,815.85,543.9,271.95,CA,20.0,Female,<40k,Phone,Credit Card
S00211,2023-01-21,Gutter Cleaning,471.96,SPRING10,2,849.53,566.35,283.18,CA,42.0,Male,120k+,Phone,Debit Card
S00212,2023-01-21,HVAC Servicing,1369.78,SUMMER15,1,1164.31,821.87,342.44,IL,32.0,Female,120k+,Phone,Credit Card
S00213,2023-01-21,HVAC Servicing,1455.66,None,1,1455.66,873.39,582.26,PA,41.0,Male,120k+,Phone,Cash
S00214,2023-01-22,Window Replacement,522.22,SPRING10,1,470.0,313.33,156.67,PA,43.0,Male,40-80k,Phone,Cash
S00215,2023-01-22,Water Heater Installation,525.23,SPRING10,1,472.71,315.14,157.57,NY,53.0,Female,120k+,Walk-in,Cash
S00216,2023-01-22,Lawn Maintenance,297.94,REFERRAL20,1,238.35,178.76,59.59,NY,36.0,Non-binary,120k+,Walk-in,Cash
S00217,2023-01-22,Plumbing Repair,1000.8,SUMMER15,1,850.68,600.48,250.2,IL,53.0,Male,40-80k,Phone,Mobile Pay
S00218,2023-01-22,Roof Repair,852.19,SPRING10,1,766.97,511.31,255.66,TX,27.0,Male,<40k,Phone,Credit Card
S00219,2023-01-22,Gutter Cleaning,1055.74,REFERRAL20,1,844.59,633.44,211.15,CA,49.0,Non-binary,80-120k,Walk-in,Debit Card
S00220,2023-01-22,Window Replacement,897.3,LOYALTY,2,1435.67,1076.76,358.92,TX,38.0,Male,,Walk-in,Debit Card
S00221,2023-01-22,Fence Repair,1488.27,None,1,1488.27,892.96,595.31,NJ,50.0,Female,40-80k,Phone,Cash
S00222,2023-01-22,Fence Repair,1471.94,SPRING10,3,3974.23,2649.49,1324.74,FL,51.0,Female,120k+,Online Booking,Cash
S00223,2023-01-22,Window Replacement,1061.35,LOYALTY,1,849.08,636.81,212.27,WA,38.0,Female,120k+,Walk-in,Mobile Pay
S00224,2023-01-22,Lawn Maintenance,1192.98,SPRING10,2,2147.36,1431.57,715.79,TX,41.0,Female,<40k,Walk-in,Mobile Pay
S00225,2023-01-22,HVAC Servicing,635.97,REFERRAL20,1,508.77,381.58,127.19,NY,22.0,Non-binary,<40k,Phone,Credit Card
S00226,2023-01-22,Lawn Maintenance,534.52,SUMMER15,1,454.34,320.71,133.63,WA,20.0,Non-binary,40-80k,Phone,Credit Card
S00227,2023-01-22,Roof Repair,1410.65,LOYALTY,2,2257.04,1692.78,564.26,PA,41.0,Male,120k+,Online Booking,Mobile Pay
S00228,2023-01-22,Gutter Cleaning,1132.4,SUMMER15,1,962.54,679.44,283.1,FL,38.0,Female,<40k,Phone,Debit Card
S00229,2023-01-23,Plumbing Repair,194.2,SUMMER15,1,165.07,116.52,48.55,NY,42.0,Non-binary,80-120k,Online Booking,Debit Card
S00230,2023-01-23,Plumbing Repair,1109.48,SUMMER15,1,943.06,665.69,277.37,WA,47.0,Non-binary,40-80k,Walk-in,Mobile Pay
S00231,2023-01-23,Fence Repair,1107.14,REFERRAL20,1,885.71,664.29,221.43,CA,54.0,Male,<40k,Phone,Debit Card
S00232,2023-01-23,,304.54,REFERRAL20,2,487.26,365.44,121.81,NJ,25.0,Male,80-120k,Online Booking,Cash
S00233,2023-01-23,Electrical Wiring,429.04,None,1,429.04,257.43,171.62,FL,56.0,Female,120k+,Online Booking,Credit Card
S00234,2023-01-23,Fence Repair,250.43,REFERRAL20,1,200.34,150.26,50.09,CA,23.0,Non-binary,40-80k,Walk-in,Debit Card
S00235,2023-01-23,,1373.39,LOYALTY,1,1098.71,824.03,274.68,CA,33.0,Non-binary,80-120k,Online Booking,Mobile Pay
S00236,2023-01-23,Lawn Maintenance,1028.0,None,3,3084.01,1850.41,1233.6,PA,31.0,,<40k,Phone,Mobile Pay
S00237,2023-01-24,Plumbing Repair,1382.14,LOYALTY,1,1105.71,829.28,276.43,PA,36.0,Female,<40k,Phone,Credit Card
S00238,2023-01-24,HVAC Servicing,1468.41,SPRING10,3,3964.72,2643.14,1321.57,NY,43.0,Non-binary,80-120k,Online Booking,Credit Card
S00239,2023-01-25,HVAC Servicing,329.22,REFERRAL20,1,263.38,197.53,65.84,PA,37.0,Non-binary,40-80k,Walk-in,Mobile Pay
S00240,2023-01-25,Fence Repair,1242.34,SPRING10,1,1118.1,745.4,372.7,TX,35.0,Male,120k+,Online Booking,Cash
S00241,2023-01-25,Roof Repair,223.76,None,1,223.76,134.25,89.5,FL,40.0,Male,80-120k,Phone,Mobile Pay
S00242,2023-01-25,Gutter Cleaning,682.63,LOYALTY,1,546.1,409.58,136.53,IL,41.0,Male,40-80k,Phone,Cash
S00243,2023-01-25,Plumbing Repair,1480.65,SUMMER15,2,2517.1,1776.78,740.32,IL,36.0,Male,80-120k,Phone,Mobile Pay
S00244,2023-01-25,Fence Repair,179.28,LOYALTY,1,143.42,107.57,35.86,PA,38.0,Male,120k+,Walk-in,Mobile Pay
S00245,2023-01-25,HVAC Servicing,913.08,REFERRAL20,2,1460.92,1095.69,365.23,IL,52.0,Male,120k+,Online Booking,Mobile Pay
S00246,2023-01-25,Window Replacement,724.24,SPRING10,1,651.82,434.54,217.27,IL,39.0,Female,<40k,Online Booking,Cash
S00247,2023-01-25,Painting,1124.62,SUMMER15,1,955.93,674.77,281.16,WA,53.0,Non-binary,120k+,Online Booking,Mobile Pay
S00248,2023-01-25,HVAC Servicing,198.98,LOYALTY,1,159.18,119.39,39.8,CA,26.0,Non-binary,80-120k,Walk-in,Mobile Pay
S00249,2023-01-25,Painting,848.72,None,3,2546.16,1527.69,1018.46,,53.0,Non-binary,120k+,Phone,Debit Card
S00250,2023-01-25,Plumbing Repair,704.89,SPRING10,1,634.4,422.94,211.47,WA,38.0,Male,40-80k,Online Booking,Debit Card
S00251,2023-01-25,HVAC Servicing,933.58,SUMMER15,2,1587.09,1120.3,466.79,NJ,57.0,Non-binary,<40k,Walk-in,Debit Card
S00252,2023-01-25,Fence Repair,982.03,SUMMER15,1,834.72,589.22,245.51,PA,25.0,Female,<40k,Walk-in,Debit Card
S00253,2023-01-25,Gutter Cleaning,302.04,SUMMER15,1,256.73,181.22,75.51,,32.0,Female,80-120k,Online Booking,Credit Card
S00254,2023-01-26,Plumbing Repair,1130.45,SPRING10,1,1017.4,678.27,339.13,WA,33.0,Non-binary,120k+,Walk-in,Credit Card
S00255,2023-01-26,Painting,808.46,SUMMER15,1,687.19,485.08,202.12,WA,37.0,Male,80-120k,Walk-in,Mobile Pay
S00256,2023-01-26,Roof Repair,1167.31,None,1,1167.31,700.38,466.92,TX,50.0,Male,120k+,Online Booking,Mobile Pay
S00257,2023-01-26,Electrical Wiring,112.07,SUMMER15,1,95.26,67.24,28.02,PA,28.0,Non-binary,<40k,Walk-in,Cash
S00258,2023-01-26,Painting,825.22,SPRING10,1,742.7,495.13,247.57,TX,62.0,Female,40-80k,Online Booking,Debit Card
S00259,2023-01-26,Lawn Maintenance,691.76,SPRING10,1,622.59,415.06,207.53,WA,56.0,Male,80-120k,Walk-in,Cash
S00260,2023-01-26,Fence Repair,426.23,REFERRAL20,2,681.96,511.47,170.49,TX,35.0,Non-binary,<40k,Online Booking,Cash
S00261,2023-01-26,Water Heater Installation,923.8,LOYALTY,1,739.04,554.28,184.76,NJ,46.0,Female,<40k,Online Booking,Cash
S00262,2023-01-27,Electrical Wiring,1261.92,LOYALTY,1,1009.53,757.15,252.38,WA,26.0,Non-binary,80-120k,Online Booking,Debit Card
S00263,2023-01-27,Lawn Maintenance,461.62,LOYALTY,2,738.59,553.94,184.65,CA,,Male,40-80k,Phone,Debit Card
S00264,2023-01-27,Lawn Maintenance,783.06,SUMMER15,1,665.6,469.84,195.77,FL,59.0,Female,80-120k,Online Booking,Cash
S00265,2023-01-27,Roof Repair,977.52,REFERRAL20,1,782.02,586.51,195.5,IL,39.0,Male,80-120k,Walk-in,Credit Card
S00266,2023-01-27,Gutter Cleaning,780.24,SPRING10,1,702.22,468.14,234.07,TX,41.0,Male,80-120k,Walk-in,Credit Card
S00267,2023-01-27,,1383.46,None,2,2766.92,1660.15,1106.77,CA,57.0,Non-binary,80-120k,Walk-in,Debit Card
S00268,2023-01-27,Window Replacement,920.73,LOYALTY,1,736.58,552.44,184.15,CA,36.0,Female,80-120k,Walk-in,Cash
S00269,2023-01-27,Fence Repair,369.24,SPRING10,1,332.32,221.55,110.77,NJ,42.0,Female,120k+,Online Booking,Credit Card
S00270,2023-01-28,Lawn Maintenance,569.57,LOYALTY,3,1366.97,1025.23,341.74,NJ,38.0,Female,120k+,Online Booking,Cash
S00271,2023-01-28,Window Replacement,846.28,SPRING10,1,761.65,507.77,253.88,PA,29.0,Non-binary,80-120k,Walk-in,Cash
S00272,2023-01-28,Water Heater Installation,626.15,SPRING10,1,563.53,375.69,187.84,PA,41.0,Non-binary,<40k,Phone,Debit Card
S00273,2023-01-28,Fence Repair,972.14,None,1,972.14,583.28,388.85,IL,33.0,Female,40-80k,Online Booking,Credit Card
S00274,2023-01-28,Plumbing Repair,330.39,SUMMER15,1,280.83,198.24,82.6,NJ,46.0,Non-binary,120k+,Online Booking,Debit Card
S00275,2023-01-28,HVAC Servicing,1397.22,REFERRAL20,1,1117.78,838.33,279.44,PA,45.0,Male,40-80k,Phone,Mobile Pay
S00276,2023-01-28,Fence Repair,217.9,SUMMER15,3,555.64,392.22,163.42,WA,,Male,<40k,Phone,Mobile Pay
S00277,2023-01-28,Roof Repair,1032.97,SPRING10,1,929.67,619.78,309.89,PA,30.0,Male,<40k,Phone,Mobile Pay
S00278,2023-01-28,Window Replacement,1452.17,LOYALTY,1,1161.74,871.3,290.43,IL,42.0,Non-binary,<40k,Online Booking,Mobile Pay
S00279,2023-01-29,Lawn Maintenance,1007.24,SUMMER15,1,856.16,604.35,251.81,PA,49.0,Female,80-120k,Online Booking,Mobile Pay
S00280,2023-01-29,Plumbing Repair,1042.79,REFERRAL20,1,834.23,625.67,208.56,FL,47.0,Female,80-120k,Online Booking,Mobile Pay
S00281,2023-01-29,Gutter Cleaning,1349.46,LOYALTY,1,1079.57,809.67,269.89,IL,28.0,Non-binary,<40k,Online Booking,Credit Card
S00282,2023-01-29,Water Heater Installation,1483.22,SUMMER15,1,1260.74,889.93,370.8,PA,32.0,Non-binary,80-120k,Online Booking,Debit Card
S00283,2023-01-29,Window Replacement,1125.66,REFERRAL20,1,900.53,675.39,225.13,NJ,33.0,Non-binary,<40k,Online Booking,Credit Card
S00284,2023-01-29,Lawn Maintenance,493.8,SUMMER15,1,419.73,296.28,123.45,WA,32.0,Non-binary,120k+,Online Booking,Debit Card
S00285,2023-01-29,HVAC Servicing,428.06,REFERRAL20,1,342.44,256.83,85.61,PA,27.0,Male,120k+,Walk-in,Cash
S00286,2023-01-29,Window Replacement,109.93,SUMMER15,1,93.44,65.96,27.48,WA,27.0,Non-binary,80-120k,Phone,Credit Card
S00287,2023-01-29,HVAC Servicing,1255.62,SUMMER15,1,1067.27,753.37,313.9,NY,44.0,Female,80-120k,Walk-in,Credit Card
S00288,2023-01-29,Window Replacement,962.81,LOYALTY,1,770.25,577.68,192.56,IL,34.0,Non-binary,40-80k,Walk-in,Credit Card
S00289,2023-01-29,Window Replacement,971.57,LOYALTY,1,777.25,582.94,194.31,TX,52.0,Non-binary,120k+,Online Booking,Debit Card
S00290,2023-01-30,Plumbing Repair,1235.31,REFERRAL20,1,988.25,741.19,247.06,NY,33.0,Male,<40k,Phone,Cash
S00291,2023-01-30,Water Heater Installation,1426.01,SPRING10,1,1283.41,855.61,427.8,NJ,39.0,Non-binary,40-80k,Phone,Mobile Pay
S00292,2023-01-30,Plumbing Repair,1356.55,SPRING10,2,2441.78,1627.85,813.93,FL,55.0,Non-binary,80-120k,Walk-in,Mobile Pay
S00293,2023-01-30,Gutter Cleaning,222.38,LOYALTY,2,355.81,266.86,88.95,PA,44.0,Male,120k+,Walk-in,Cash
S00294,2023-01-30,Gutter Cleaning,381.28,SUMMER15,2,648.17,457.53,190.64,IL,45.0,Non-binary,120k+,Online Booking,Debit Card
S00295,2023-01-30,Painting,1290.19,REFERRAL20,1,1032.15,774.11,258.04,IL,,Male,80-120k,Phone,Debit Card
S00296,2023-01-30,,906.11,SUMMER15,1,770.19,543.67,226.53,WA,28.0,Female,80-120k,Phone,Credit Card
S00297,2023-01-31,Window Replacement,123.76,REFERRAL20,3,297.02,222.76,74.25,NJ,40.0,Female,80-120k,Online Booking,Cash
S00298,2023-01-31,Plumbing Repair,1405.17,SUMMER15,1,1194.4,843.1,351.29,NY,37.0,Female,120k+,Walk-in,Cash
S00299,2023-01-31,Fence Repair,1251.72,SPRING10,1,1126.55,751.03,375.52,FL,19.0,Non-binary,80-120k,Walk-in,Cash
S00300,2023-01-31,Lawn Maintenance,798.56,None,1,798.56,479.13,319.42,FL,61.0,Male,<40k,Walk-in,Debit Card
S00301,2023-01-31,Roof Repair,1058.21,None,1,1058.21,634.93,423.28,NY,39.0,Female,80-120k,Walk-in,Mobile Pay
S00302,2023-01-31,Electrical Wiring,309.13,SPRING10,1,278.22,185.48,92.74,CA,55.0,Non-binary,40-80k,Phone,Mobile Pay
S00303,2023-02-01,Fence Repair,341.34,SPRING10,2,614.41,409.61,204.8,IL,29.0,Female,80-120k,Walk-in,Credit Card
S00304,2023-02-01,Electrical Wiring,1447.27,REFERRAL20,1,1157.82,868.36,289.45,FL,43.0,,<40k,Online Booking,Mobile Pay
S00305,2023-02-01,Lawn Maintenance,202.06,None,1,202.06,121.23,80.82,NJ,47.0,Female,40-80k,Walk-in,Cash
S00306,2023-02-01,Plumbing Repair,1244.95,None,3,3734.85,2240.91,1493.94,IL,33.0,Non-binary,<40k,Phone,Cash
S00307,2023-02-01,Fence Repair,802.62,REFERRAL20,1,642.09,481.57,160.52,WA,34.0,,120k+,Phone,Debit Card
S00308,2023-02-01,Electrical Wiring,865.68,SUMMER15,1,735.83,519.41,216.42,TX,43.0,Non-binary,120k+,Walk-in,Cash
S00309,2023-02-02,Lawn Maintenance,225.26,None,1,225.26,135.16,90.1,PA,45.0,Female,40-80k,Online Booking,Mobile Pay
S00310,2023-02-02,Water Heater Installation,280.46,REFERRAL20,1,224.37,168.28,56.09,PA,36.0,Male,120k+,Walk-in,Credit Card
S00311,2023-02-02,Lawn Maintenance,241.63,SPRING10,1,217.47,144.98,72.49,WA,51.0,Female,40-80k,Online Booking,Cash
S00312,2023-02-02,,427.17,SPRING10,1,384.45,256.3,128.15,WA,34.0,Female,80-120k,Phone,Credit Card
S00313,2023-02-02,Painting,429.96,SUMMER15,1,365.46,257.97,107.49,FL,42.0,Male,<40k,Phone,Cash
S00314,2023-02-02,Lawn Maintenance,277.95,LOYALTY,1,222.36,166.77,55.59,IL,50.0,Non-binary,<40k,Walk-in,Cash
S00315,2023-02-03,,325.2,REFERRAL20,1,260.16,195.12,65.04,FL,35.0,Male,40-80k,Phone,Debit Card
S00316,2023-02-03,Fence Repair,808.6,REFERRAL20,2,1293.75,970.31,323.44,PA,42.0,Female,120k+,Walk-in,Debit Card
S00317,2023-02-03,Roof Repair,1410.63,REFERRAL20,1,1128.5,846.38,282.13,NY,40.0,Non-binary,120k+,Walk-in,Cash
S00318,2023-02-03,Electrical Wiring,651.87,REFERRAL20,2,1042.99,782.24,260.75,NY,46.0,Male,40-80k,Walk-in,Debit Card
S00319,2023-02-04,Lawn Maintenance,790.18,SUMMER15,1,671.65,474.11,197.54,WA,52.0,Male,40-80k,Walk-in,Mobile Pay
S00320,2023-02-04,Electrical Wiring,1264.72,REFERRAL20,1,1011.77,758.83,252.94,WA,39.0,Male,120k+,Online Booking,Mobile Pay
S00321,2023-02-04,Fence Repair,566.62,REFERRAL20,1,453.3,339.97,113.32,CA,24.0,Non-binary,120k+,Walk-in,Cash
S00322,2023-02-04,Plumbing Repair,1211.54,LOYALTY,1,969.23,726.92,242.31,IL,44.0,Male,40-80k,Walk-in,Credit Card
S00323,2023-02-04,Plumbing Repair,567.66,LOYALTY,1,454.13,340.6,113.53,PA,31.0,Non-binary,<40k,Walk-in,Credit Card
S00324,2023-02-04,Electrical Wiring,744.94,LOYALTY,1,595.95,446.97,148.99,CA,34.0,Female,120k+,Online Booking,Debit Card
S00325,2023-02-04,Water Heater Installation,149.22,SUMMER15,1,126.84,89.53,37.31,NJ,61.0,Female,120k+,Phone,Credit Card
S00326,2023-02-04,Gutter Cleaning,599.18,SPRING10,1,539.26,359.51,179.75,PA,58.0,Male,40-80k,Walk-in,Mobile Pay
S00327,2023-02-04,Gutter Cleaning,1451.73,SPRING10,1,1306.55,871.04,435.52,FL,31.0,Male,,Phone,Mobile Pay
S00328,2023-02-04,Gutter Cleaning,740.87,LOYALTY,1,592.7,444.52,148.17,NJ,31.0,Male,40-80k,Phone,Cash
S00329,2023-02-04,Lawn Maintenance,388.38,SUMMER15,1,330.13,233.03,97.1,FL,39.0,Non-binary,<40k,Online Booking,Mobile Pay
S00330,2023-02-05,Window Replacement,1186.21,None,1,1186.21,711.73,474.48,FL,36.0,Male,<40k,Online Booking,Credit Card
S00331,2023-02-05,Fence Repair,889.23,REFERRAL20,1,711.39,533.54,177.85,CA,36.0,Male,<40k,Phone,Mobile Pay
S00332,2023-02-05,Roof Repair,1324.16,REFERRAL20,1,1059.33,794.49,264.83,FL,44.0,Male,40-80k,Walk-in,Cash
S00333,2023-02-05,Roof Repair,1111.76,REFERRAL20,1,889.41,667.05,222.35,PA,39.0,Non-binary,80-120k,Online Booking,Cash
S00334,2023-02-05,Lawn Maintenance,214.71,REFERRAL20,1,171.77,128.83,42.94,FL,26.0,Female,80-120k,Phone,Credit Card
S00335,2023-02-05,Gutter Cleaning,1421.27,REFERRAL20,3,3411.06,2558.29,852.76,TX,46.0,Non-binary,120k+,Walk-in,Mobile Pay
S00336,2023-02-06,Plumbing Repair,862.75,SUMMER15,1,733.34,517.65,215.69,,38.0,Non-binary,80-120k,Walk-in,Mobile Pay
S00337,2023-02-06,Water Heater Installation,1083.36,SPRING10,1,975.02,650.01,325.01,IL,36.0,Female,40-80k,Walk-in,Mobile Pay
S00338,2023-02-06,Roof Repair,259.1,SPRING10,1,233.19,155.46,77.73,IL,41.0,Non-binary,40-80k,Phone,Credit Card
S00339,2023-02-06,Gutter Cleaning,1499.24,LOYALTY,2,2398.79,1799.09,599.7,NJ,40.0,Non-binary,40-80k,Phone,Debit Card
S00340,2023-02-06,Painting,520.09,SPRING10,1,468.08,312.06,156.03,PA,54.0,Non-binary,<40k,Phone,Cash
S00341,2023-02-06,Electrical Wiring,498.54,REFERRAL20,1,398.84,299.13,99.71,FL,42.0,Male,80-120k,Phone,Credit Card
S00342,2023-02-07,,208.48,SPRING10,1,187.63,125.09,62.54,FL,56.0,Female,40-80k,Phone,Cash
S00343,2023-02-07,Plumbing Repair,243.27,SPRING10,1,218.94,145.96,72.98,FL,41.0,Non-binary,<40k,Walk-in,Mobile Pay
S00344,2023-02-07,Roof Repair,1222.56,REFERRAL20,1,978.05,733.53,244.51,FL,45.0,Female,40-80k,Walk-in,Cash
S00345,2023-02-07,Painting,606.33,LOYALTY,1,485.07,363.8,121.27,WA,42.0,Non-binary,80-120k,Phone,Cash
S00346,2023-02-07,HVAC Servicing,335.37,REFERRAL20,1,268.29,201.22,67.07,WA,43.0,Female,<40k,Walk-in,Mobile Pay
S00347,2023-02-07,HVAC Servicing,782.32,SPRING10,1,704.09,469.39,234.7,PA,41.0,Female,120k+,Online Booking,Debit Card
S00348,2023-02-08,Lawn Maintenance,856.3,None,1,856.3,513.78,342.52,IL,46.0,Non-binary,120k+,Phone,Debit Card
S00349,2023-02-08,Roof Repair,188.07,SUMMER15,1,159.86,112.84,47.02,FL,33.0,,40-80k,Phone,Cash
S00350,2023-02-08,Painting,1270.51,LOYALTY,1,1016.41,762.31,254.1,WA,44.0,Female,40-80k,Walk-in,Cash
S00351,2023-02-08,Lawn Maintenance,521.65,SPRING10,1,469.48,312.99,156.49,WA,26.0,Male,<40k,Walk-in,Credit Card
S00352,2023-02-08,Electrical Wiring,784.53,None,1,784.53,470.72,313.81,CA,32.0,Female,40-80k,Walk-in,Debit Card
S00353,2023-02-08,Electrical Wiring,1481.2,SPRING10,1,1333.08,888.72,444.36,CA,34.0,Male,120k+,Phone,Credit Card
S00354,2023-02-08,Window Replacement,1271.02,REFERRAL20,1,1016.81,762.61,254.2,WA,41.0,Non-binary,120k+,Online Booking,Credit Card
S00355,2023-02-08,Gutter Cleaning,837.81,REFERRAL20,1,670.25,502.69,167.56,NJ,35.0,Male,<40k,Walk-in,Cash
S00356,2023-02-08,Gutter Cleaning,546.34,SUMMER15,1,464.39,327.81,136.59,CA,35.0,Non-binary,120k+,Online Booking,Credit Card
S00357,2023-02-08,Electrical Wiring,394.16,REFERRAL20,1,315.33,236.5,78.83,TX,45.0,Male,40-80k,Walk-in,Cash
S00358,2023-02-08,HVAC Servicing,516.1,SUMMER15,1,438.68,309.66,129.02,NJ,,Male,80-120k,Phone,Mobile Pay
S00359,2023-02-08,Window Replacement,303.88,SPRING10,1,273.49,182.33,91.16,FL,52.0,Female,<40k,Walk-in,Credit Card
S00360,2023-02-08,Electrical Wiring,1412.47,LOYALTY,1,1129.98,847.48,282.49,NJ,46.0,Female,120k+,Online Booking,Credit Card
S00361,2023-02-08,Lawn Maintenance,318.19,None,1,318.19,190.92,127.28,WA,35.0,Female,80-120k,Walk-in,Credit Card
S00362,2023-02-08,Gutter Cleaning,201.53,None,1,201.53,120.92,80.61,FL,44.0,Male,120k+,Phone,Credit Card
S00363,2023-02-08,,663.54,SUMMER15,2,1128.01,796.24,331.77,CA,33.0,Male,80-120k,Online Booking,Debit Card
S00364,2023-02-08,Window Replacement,1427.0,SPRING10,1,1284.3,856.2,428.1,NJ,42.0,Male,80-120k,Online Booking,Debit Card
S00365,2023-02-08,Window Replacement,572.1,LOYALTY,1,457.68,343.26,114.42,PA,39.0,Female,40-80k,Walk-in,Credit Card
S00366,2023-02-09,,272.65,SUMMER15,1,231.75,163.59,68.16,CA,33.0,Male,120k+,Online Booking,Credit Card
S00367,2023-02-09,HVAC Servicing,590.99,REFERRAL20,1,472.79,354.6,118.2,NJ,35.0,Female,<40k,Walk-in,Cash
S00368,2023-02-09,Fence Repair,613.17,LOYALTY,1,490.54,367.9,122.63,FL,43.0,Female,120k+,Phone,Debit Card
S00369,2023-02-09,Window Replacement,311.97,LOYALTY,1,249.58,187.18,62.39,,30.0,Non-binary,80-120k,Online Booking,Credit Card
S00370,2023-02-09,Electrical Wiring,613.41,SUMMER15,1,521.4,368.05,153.35,TX,46.0,Female,40-80k,Walk-in,Mobile Pay
S00371,2023-02-09,HVAC Servicing,979.49,SUMMER15,1,832.57,587.69,244.87,NY,53.0,Male,<40k,Phone,Mobile Pay
S00372,2023-02-09,HVAC Servicing,1375.88,SUMMER15,1,1169.5,825.53,343.97,NY,21.0,Male,<40k,Online Booking,Mobile Pay
S00373,2023-02-09,Fence Repair,344.3,REFERRAL20,1,275.44,206.58,68.86,NJ,44.0,Male,<40k,Online Booking,Cash
S00374,2023-02-09,Gutter Cleaning,1011.01,None,2,2022.03,1213.22,808.81,PA,50.0,Female,<40k,Phone,Mobile Pay
S00375,2023-02-09,Water Heater Installation,1351.56,None,2,2703.12,1621.87,1081.25,,40.0,Non-binary,40-80k,Walk-in,Mobile Pay
S00376,2023-02-10,Lawn Maintenance,1136.71,SPRING10,1,1023.04,682.03,341.01,IL,31.0,Female,80-120k,Phone,Debit Card
S00377,2023-02-10,Electrical Wiring,949.4,SPRING10,1,854.46,569.64,284.82,NJ,46.0,Female,120k+,Phone,Mobile Pay
S00378,2023-02-10,Electrical Wiring,220.59,SUMMER15,1,187.5,132.35,55.15,IL,48.0,Male,120k+,Walk-in,Debit Card
S00379,2023-02-10,Fence Repair,343.57,None,1,343.57,206.14,137.43,TX,39.0,Female,<40k,Phone,Cash
S00380,2023-02-10,Window Replacement,869.83,LOYALTY,1,695.86,521.9,173.97,PA,37.0,Female,80-120k,Phone,Debit Card
S00381,2023-02-10,Painting,1028.89,SUMMER15,2,1749.11,1234.66,514.44,FL,36.0,Female,80-120k,Online Booking,Mobile Pay
S00382,2023-02-10,HVAC Servicing,1292.15,SUMMER15,1,1098.33,775.29,323.04,WA,37.0,Non-binary,40-80k,Phone,Mobile Pay
S00383,2023-02-10,Painting,1464.66,LOYALTY,2,2343.46,1757.6,585.87,PA,43.0,Male,40-80k,Walk-in,Debit Card
S00384,2023-02-10,Gutter Cleaning,236.33,None,1,236.33,141.8,94.53,WA,40.0,Non-binary,40-80k,Phone,Cash
S00385,2023-02-10,Electrical Wiring,993.51,LOYALTY,1,794.81,596.11,198.7,WA,62.0,Male,80-120k,Online Booking,Cash
S00386,2023-02-10,Lawn Maintenance,1013.82,LOYALTY,1,811.06,608.29,202.76,NJ,51.0,Male,,Walk-in,Mobile Pay
S00387,2023-02-10,Window Replacement,610.39,LOYALTY,2,976.63,732.47,244.16,NJ,44.0,Non-binary,<40k,Phone,Credit Card
S00388,2023-02-11,Electrical Wiring,887.72,SPRING10,1,798.95,532.63,266.32,PA,35.0,Male,<40k,Walk-in,Mobile Pay
S00389,2023-02-11,HVAC Servicing,1099.05,LOYALTY,1,879.24,659.43,219.81,NY,50.0,Male,<40k,Phone,Debit Card
S00390,2023-02-11,Gutter Cleaning,704.96,REFERRAL20,3,1691.91,1268.93,422.98,FL,41.0,Female,,Phone,Mobile Pay
S00391,2023-02-11,Window Replacement,733.1,REFERRAL20,1,586.48,439.86,146.62,TX,,Female,<40k,Phone,Credit Card
S00392,2023-02-11,Painting,547.61,LOYALTY,2,876.17,657.13,219.04,NY,38.0,Male,40-80k,Phone,Cash
S00393,2023-02-11,HVAC Servicing,1333.75,LOYALTY,1,1067.0,800.25,266.75,FL,42.0,Non-binary,120k+,Phone,Mobile Pay
S00394,2023-02-11,Electrical Wiring,536.12,LOYALTY,1,428.89,321.67,107.22,WA,35.0,Female,<40k,Phone,Credit Card
S00395,2023-02-11,Electrical Wiring,719.72,None,1,719.72,431.83,287.89,PA,34.0,Non-binary,<40k,Walk-in,Debit Card
